team,season,Player,Age,Pos,G,MP,PER,OWS,DWS,WS,OBPM,DBPM,BPM,VORP
TOR,2024,Jontay Porter,24,PF,26,360,14.9,0.2,0.4,0.7,-0.3,1.9,1.7,0.3
TOR,2024,Thaddeus Young,35,PF,23,350,16,0.7,0.3,1,-0.2,0.9,0.6,0.2
TOR,2024,Garrett Temple,37,SG,27,289,9.5,0,0.2,0.2,-3.4,-1.2,-4.7,-0.2
TOR,2024,Otto Porter Jr.,30,SF,15,174,8.7,0.1,0.1,0.3,-3.5,0.3,-3.2,-0.1
TOR,2024,Jahmi'us Ramsey,22,SG,7,121,10.6,-0.1,0.1,0.1,-3.9,-0.5,-4.4,-0.1
TOR,2024,Mouhamadou Gueye,25,PF,11,120,4.6,-0.5,0.2,-0.4,-11,-0.9,-11.9,-0.3
TOR,2024,Malik Williams,25,C,7,107,4.9,-0.3,0.1,-0.2,-7.8,-3.7,-11.5,-0.3
TOR,2024,Kobi Simmons,26,PG,4,67,14.5,0.1,0.1,0.1,-2.6,1.6,-1,0
TOR,2024,D.J. Carton,23,SG,4,36,9.6,0,0,0,-4.2,-1.1,-5.3,0
TOR,2024,Markquis Nowell,24,SG,1,4,55.5,0,0,0.1,29.1,14.2,43.3,0
TOR,2024,Ron Harper Jr.,23,PF,1,4,0,0,0,0,-11.7,2.8,-8.8,0
TOR,2024,Kira Lewis Jr.,22,PG,1,2,-7.3,0,0,0,-22.1,-0.2,-22.3,0
UTA,2024,Collin Sexton,25,SG,78,2075,19.9,5.2,0.3,5.5,3.8,-1.9,1.9,2
UTA,2024,Keyonte George,20,PG,75,2023,10.4,-0.4,0.1,-0.3,-1.5,-2.9,-4.4,-1.2
UTA,2024,John Collins,26,PF,68,1901,17.5,3.1,1.3,4.4,0.5,-1.4,-0.9,0.5
UTA,2024,Lauri Markkanen,26,PF,55,1820,21.5,5.2,0.9,6.2,5.1,-1.5,3.6,2.6
UTA,2024,Jordan Clarkson,31,SG,55,1682,12.7,0.1,0.1,0.2,-1.3,-3.2,-4.5,-1.1
UTA,2024,Walker Kessler,22,C,64,1493,18,2.4,1.7,4.1,-0.4,1.3,0.9,1.1
UTA,2024,Kris Dunn,29,PG,66,1249,12.8,1.1,0.9,2,-1.5,1.4,-0.1,0.6
UTA,2024,Simone Fontecchio,28,SF,50,1160,11.2,0.9,0.3,1.3,-0.4,-1.2,-1.6,0.1
UTA,2024,Kelly Olynyk,32,C,50,1019,17.3,2.5,0.7,3.1,1.3,1.3,2.6,1.2
UTA,2024,Talen Horton-Tucker,23,PG,51,1009,13.4,0.3,0.5,0.8,-0.9,-0.4,-1.2,0.2
UTA,2024,Ochai Agbaji,23,SG,51,1003,8.1,0.1,0.3,0.4,-2.5,-0.5,-3,-0.3
UTA,2024,Taylor Hendricks,20,PF,40,856,11.8,0.7,0.6,1.2,-1.3,-0.4,-1.6,0.1
UTA,2024,Brice Sensabaugh,20,SF,32,584,8.6,-0.5,0.2,-0.3,-3.3,-2.1,-5.5,-0.5
UTA,2024,Omer Yurtseven,25,C,48,545,15,0.3,0.4,0.7,-1.6,-1.5,-3,-0.1
UTA,2024,Luka Šamanić,24,PF,43,404,8.9,-0.4,0.2,-0.2,-4.9,-2.9,-7.8,-0.6
UTA,2024,Johnny Juzang,22,SG,20,372,9.6,0.4,0,0.4,-1.5,-2.2,-3.7,-0.2
UTA,2024,Micah Potter,25,PF,16,186,11,0.2,0.1,0.3,-1.4,-0.9,-2.3,0
UTA,2024,Darius Bazley,23,PF,6,142,14.9,0.2,0.1,0.3,-0.4,0.6,0.2,0.1
UTA,2024,Kira Lewis Jr.,22,PG,12,119,12.3,0.1,0,0.1,-1.6,-1.9,-3.5,0
UTA,2024,Kenneth Lofton Jr.,21,PF,4,91,25,0.4,0,0.4,6.9,0.6,7.5,0.2
UTA,2024,Jason Preston,24,PG,7,71,10.5,0,0,0,-2.5,-0.1,-2.6,0
WAS,2024,Jordan Poole,24,SG,78,2346,12.1,-1.5,0.8,-0.6,-2,-1.9,-3.9,-1.2
WAS,2024,Kyle Kuzma,28,PF,70,2281,15.7,-1,1.1,0.2,0.5,-1.6,-1.1,0.5
WAS,2024,Deni Avdija,23,SF,75,2257,14.9,1.7,1.5,3.2,-0.7,-0.2,-0.9,0.6
WAS,2024,Corey Kispert,24,SF,80,2067,12.8,1.7,0.4,2.1,-0.2,-2,-2.1,-0.1
WAS,2024,Tyus Jones,27,PG,66,1933,16.5,3.9,0.7,4.5,1.5,-0.9,0.7,1.3
WAS,2024,Bilal Coulibaly,19,SF,63,1715,8.9,-0.5,0.9,0.4,-3.6,-0.5,-4.2,-0.9
WAS,2024,Daniel Gafford,25,C,45,1192,19.9,3,1.4,4.4,-0.2,1.1,0.9,0.9
WAS,2024,Landry Shamet,26,SG,46,726,10.5,0.1,0.2,0.3,-2.7,-1.3,-4,-0.4
WAS,2024,Johnny Davis,21,SG,50,613,6.2,-0.3,0.2,-0.1,-5.5,-1.1,-6.6,-0.7
WAS,2024,Marvin Bagley III,24,C,24,575,20.5,1.1,0.4,1.6,1.5,-1.2,0.3,0.3
WAS,2024,Jared Butler,23,SG,40,566,14.1,0.3,0.3,0.6,-1.5,-0.5,-2.1,0
WAS,2024,Patrick Baldwin Jr.,21,SF,38,493,9.7,-0.3,0.5,0.2,-4,-0.6,-4.6,-0.3
WAS,2024,Anthony Gill,31,PF,50,466,12.1,0.1,0.2,0.4,-2.6,-1.5,-4.1,-0.3
WAS,2024,Delon Wright,31,PG,33,456,14.1,0.4,0.4,0.9,-1.8,2.3,0.5,0.3
WAS,2024,Eugene Omoruyi,26,SF,43,393,16,0.2,0.4,0.6,-1.9,-0.4,-2.3,0
WAS,2024,Danilo Gallinari,35,PF,26,385,13.4,0.5,0.1,0.6,-0.8,-1.8,-2.6,-0.1
WAS,2024,Mike Muscala,32,C,24,338,7.6,-0.2,0.1,0,-4.4,-1.8,-6.2,-0.4
WAS,2024,Richaun Holmes,30,PF,17,318,14.9,0.5,0.2,0.7,-2.4,-1,-3.4,-0.1
WAS,2024,Justin Champagnie,22,SF,15,235,13.6,0.1,0.2,0.3,-1.1,-0.8,-1.8,0
WAS,2024,Tristan Vukcevic,20,C,10,153,13.9,0,0.1,0.1,-3.5,-0.1,-3.6,-0.1
WAS,2024,Jules Bernard,24,SG,19,149,12.7,0,0,0.1,-0.6,-2.5,-3,0
WAS,2024,Ryan Rollins,21,PG,10,66,22.7,0.1,0.1,0.2,0.6,4.5,5,0.1
WAS,2024,Hamidou Diallo,25,SG,2,5,33.2,0,0,0,2.7,16,18.7,0
WAS,2024,Trey Jemison,24,C,2,1,-36.1,0,0,0,-30.3,-3.6,-33.9,0
ATL,2025,Trae Young,26,PG,76,2739,18.3,4.4,1.3,5.7,3.3,-2.7,0.5,1.7
ATL,2025,Dyson Daniels,21,SG,76,2571,15.6,1.3,3.7,5,-1.1,2.6,1.5,2.3
ATL,2025,Onyeka Okongwu,24,C,74,2064,19,4.9,2.3,7.2,1.2,0.2,1.3,1.7
ATL,2025,Zaccharie Risacher,19,SF,75,1843,12.2,0.6,1.1,1.8,-1.7,-1.8,-3.5,-0.7
ATL,2025,Jalen Johnson,23,SF,36,1284,17.3,0.8,1.6,2.4,0.5,1.4,1.8,1.2
ATL,2025,Clint Capela,30,C,55,1176,17.7,1.7,1.5,3.2,-0.6,-0.4,-1,0.3
ATL,2025,Vít Krejčí,24,PG,57,1153,12.7,1.8,0.8,2.6,0,0.7,0.7,0.8
ATL,2025,De'Andre Hunter,27,SF,37,1064,15.8,1.6,0.6,2.2,0.9,-1.4,-0.4,0.4
ATL,2025,Garrison Mathews,28,SG,47,830,11.2,1,0.5,1.5,-1.1,-0.5,-1.6,0.1
ATL,2025,Caris LeVert,30,SG,26,692,16.2,1.1,0.5,1.6,1.1,-0.7,0.4,0.4
ATL,2025,Terance Mann,28,SG,30,682,13.7,1.3,0.3,1.6,-0.1,-1.2,-1.3,0.1
ATL,2025,Georges Niang,31,PF,28,644,11.4,0.4,0.3,0.7,-0.8,-2.3,-3.1,-0.2
ATL,2025,Bogdan Bogdanović,32,SG,24,598,7.6,-0.4,0.4,-0.1,-4.1,-0.6,-4.7,-0.4
ATL,2025,Mouhamed Gueye,22,PF,33,533,14.4,0.4,0.8,1.2,-1.6,1,-0.6,0.2
ATL,2025,Keaton Wallace,25,PG,31,501,10.1,-0.1,0.5,0.4,-3.3,1,-2.3,0
ATL,2025,Larry Nance Jr.,32,PF,24,463,16,0.8,0.5,1.3,1.1,0.7,1.8,0.4
ATL,2025,Dominick Barlow,21,PF,35,375,14.6,0.7,0.3,1,-1.4,-0.8,-2.2,0
ATL,2025,David Roddy,23,PF,27,346,11.8,0.2,0.3,0.5,-1.6,0.5,-1.2,0.1
ATL,2025,Kobe Bufkin,21,SG,10,124,10.5,0,0.1,0,-3.4,-0.5,-4,-0.1
ATL,2025,Daeqwon Plowden,26,SG,6,72,16.1,0.2,0,0.2,1.5,-1.5,-0.1,0
ATL,2025,Jacob Toppin,24,SF,1,27,17.9,0.1,0,0.1,6.6,-3,3.5,0
BOS,2025,Jayson Tatum,26,PF,72,2624,21.7,5.3,4.2,9.5,4.4,0.8,5.2,4.8
BOS,2025,Derrick White,30,SG,76,2574,16.6,5.1,3.4,8.5,2.7,0.8,3.5,3.6
BOS,2025,Payton Pritchard,27,PG,80,2271,17.6,6.1,2.5,8.6,3.4,0.2,3.5,3.2
BOS,2025,Jaylen Brown,28,SF,63,2158,17.8,2.3,2.9,5.2,0.4,-0.4,0,1.1
BOS,2025,Jrue Holiday,34,PG,62,1896,13.5,2.8,2.4,5.1,-0.3,1,0.7,1.3
BOS,2025,Al Horford,38,C,60,1659,12.9,2,2.4,4.4,0.1,1.1,1.2,1.3
BOS,2025,Sam Hauser,27,PF,71,1541,12.8,2.6,1.8,4.4,0.9,-0.1,0.8,1.1
BOS,2025,Luke Kornet,29,C,73,1361,19.6,4.8,2.2,7,1.6,1.7,3.3,1.8
BOS,2025,Kristaps Porziņģis,29,C,42,1210,22.3,3.3,2,5.3,3.5,1.2,4.7,2.1
BOS,2025,Neemias Queta,25,C,62,863,16.3,1.8,1.4,3.2,-1.7,1,-0.7,0.3
BOS,2025,Jordan Walsh,20,PF,52,403,6.9,-0.2,0.5,0.4,-4.4,0.5,-3.9,-0.2
BOS,2025,Baylor Scheierman,24,SG,31,384,10.3,0.2,0.5,0.7,-2.5,0.8,-1.7,0
BOS,2025,Xavier Tillman Sr.,26,C,33,231,2.4,-0.7,0.4,-0.3,-8.4,0.3,-8.1,-0.4
BOS,2025,Torrey Craig,34,SF,17,201,10.5,0.1,0.3,0.4,-3.4,0.7,-2.7,0
BOS,2025,Drew Peterson,25,PF,25,186,10.5,0.2,0.3,0.4,-1.8,1,-0.8,0.1
BOS,2025,Jaden Springer,22,SG,26,141,12.1,0.1,0.3,0.4,-4.4,4.1,-0.3,0.1
BOS,2025,JD Davison,22,PG,16,93,6.5,-0.3,0.1,-0.2,-5.9,-0.3,-6.2,-0.1
BOS,2025,Miles Norris,24,PF,3,35,8.5,0,0.1,0,-2.3,0.4,-1.9,0
BRK,2025,Jalen Wilson,24,PF,79,2031,9.5,0.9,1,1.9,-2.6,-1.3,-3.9,-1
BRK,2025,Keon Johnson,22,SG,79,1925,10.4,-1.3,1.9,0.5,-3.1,-0.1,-3.3,-0.6
BRK,2025,Nic Claxton,25,C,70,1882,16.5,1.8,2.5,4.3,-1.1,1.5,0.4,1.1
BRK,2025,Cameron Johnson,28,PF,57,1800,18.2,3.8,1.3,5.1,3.5,-0.4,3.1,2.3
BRK,2025,Ziaire Williams,23,SF,63,1541,11.9,0.5,1.6,2.1,-2.2,-0.1,-2.3,-0.1
BRK,2025,Tyrese Martin,25,SG,60,1315,10.9,0,0.9,0.9,-1.4,-1.2,-2.6,-0.2
BRK,2025,Noah Clowney,20,PF,46,1042,9.2,-0.3,0.8,0.5,-3.1,-1,-4.1,-0.5
BRK,2025,Trendon Watford,24,PF,44,913,13,0,0.8,0.7,-2.3,-0.8,-3.1,-0.3
BRK,2025,Day'Ron Sharpe,23,C,50,908,19.7,1.3,1.4,2.7,0,0.9,0.9,0.7
BRK,2025,Ben Simmons,28,PG,33,825,12.6,0.3,0.9,1.1,-2.4,1.4,-1,0.2
BRK,2025,Cam Thomas,23,SG,25,781,18,0.8,0.4,1.2,2.8,-2.6,0.3,0.5
BRK,2025,Dennis Schröder,31,PG,23,772,16,1.1,0.5,1.6,1.1,-1.1,0,0.4
BRK,2025,D'Angelo Russell,28,PG,29,717,15.1,0.2,0.7,0.9,0.8,0.2,1,0.5
BRK,2025,Tosan Evbuomwan,23,SF,28,665,11.6,0,0.6,0.6,-3,-0.3,-3.2,-0.2
BRK,2025,Dorian Finney-Smith,31,PF,20,579,12.2,0.7,0.5,1.1,-0.1,0.1,0,0.3
BRK,2025,Shake Milton,28,SG,27,492,12.8,0.7,0.3,1,-0.8,-0.2,-0.9,0.1
BRK,2025,Reece Beekman,23,PG,34,465,7.2,-0.4,0.5,0.1,-6.8,1.2,-5.6,-0.4
BRK,2025,Maxwell Lewis,22,SF,21,298,10.6,0,0.2,0.3,-2.9,-1,-3.9,-0.1
BRK,2025,Drew Timme,24,PF,9,254,11,-0.1,0.2,0,-3.9,-2.8,-6.7,-0.3
BRK,2025,Dariq Whitehead,20,SF,20,246,9.4,-0.1,0.1,0.1,-1.5,-2.2,-3.7,-0.1
BRK,2025,Killian Hayes,23,PG,6,162,12.7,0.2,0.1,0.3,-0.5,-0.1,-0.6,0.1
BRK,2025,Tyson Etienne,25,PG,7,151,5.6,-0.1,0.1,-0.1,-5.7,-3.1,-8.8,-0.3
BRK,2025,Cui Yongxi,21,SG,5,10,-10.7,-0.1,0,-0.1,-16.8,-8.2,-24.9,-0.1
BRK,2025,Jaylen Martin,21,SF,3,5,12.8,0,0,0,4,-0.6,3.4,0
CHO,2025,Miles Bridges,26,PF,64,2029,17.7,1.3,1.8,3.2,2.3,-0.5,1.8,2
CHO,2025,Josh Green,24,SG,68,1887,7.8,0.4,1,1.5,-4.5,0.2,-4.3,-1.1
CHO,2025,LaMelo Ball,23,PG,47,1505,19.1,0.9,1.1,2,4.1,-0.9,3.2,2
CHO,2025,Nick Smith Jr.,20,SG,60,1369,8.3,-0.9,0.3,-0.5,-3.2,-2.6,-5.7,-1.3
CHO,2025,Tidjane Salaün,19,PF,60,1244,7.7,-0.9,0.9,0,-4.3,-0.8,-5.2,-1
CHO,2025,Moussa Diabaté,23,C,71,1241,16.5,1.8,1.5,3.2,-1.4,-0.4,-1.9,0
CHO,2025,Mark Williams,23,C,44,1171,23.9,3.1,1.6,4.7,2.5,0.9,3.5,1.6
CHO,2025,DaQuan Jeffries,27,SG,47,1071,7.9,0,0.6,0.6,-4,-0.7,-4.7,-0.7
CHO,2025,Seth Curry,34,SG,68,1062,12.2,1.3,0.5,1.8,-0.8,-0.9,-1.7,0.1
CHO,2025,Cody Martin,29,SF,39,967,11.7,0.3,1,1.3,-2.3,1.1,-1.2,0.2
CHO,2025,Brandon Miller,22,SF,27,924,14,-0.2,0.7,0.4,0.8,-0.8,0,0.4
CHO,2025,KJ Simpson,22,PG,36,842,8.3,-1,0.5,-0.4,-4.5,-0.9,-5.4,-0.7
CHO,2025,Vasilije Micić,31,PG,36,764,6.8,-1.1,0.3,-0.9,-4.4,-2.4,-6.8,-0.9
CHO,2025,Grant Williams,26,PF,16,479,11.5,0.3,0.4,0.7,-2.3,0.7,-1.6,0.1
CHO,2025,Jusuf Nurkić,30,C,26,471,18.4,0.3,0.7,1,-0.1,1.4,1.2,0.4
CHO,2025,Nick Richards,27,C,21,440,17.2,0.5,0.5,1.1,-2.3,0.2,-2,0
CHO,2025,Taj Gibson,39,C,37,409,10.8,0,0.4,0.4,-5.2,-0.1,-5.3,-0.3
CHO,2025,Damion Baugh,24,SG,15,370,6.3,-0.8,0.2,-0.5,-5.9,-1.2,-7.1,-0.5
CHO,2025,Tre Mann,23,PG,13,319,13.3,0,0.1,0.1,-0.6,-1.9,-2.4,0
CHO,2025,Wendell Moore Jr.,23,SG,16,280,10,-0.1,0.2,0.1,-3.2,-1.5,-4.7,-0.2
CHO,2025,Josh Okogie,26,SG,15,274,16.8,0.2,0.4,0.6,-0.3,3.3,3.1,0.4
CHO,2025,Isaiah Wong,24,SG,20,265,10.9,-0.1,0.1,0.1,-2.9,-1,-4,-0.1
CHO,2025,Elfrid Payton,30,PG,6,123,1.7,-0.3,0.1,-0.2,-9.9,0.7,-9.2,-0.2
CHO,2025,Jaylen Sims,26,SG,6,112,9.8,0.1,0,0.1,-2.8,-1.3,-4.1,-0.1
CHO,2025,Marcus Garrett,26,SG,4,79,8.7,-0.1,0.1,0,-5.4,-2.2,-7.6,-0.1
CHO,2025,Malachi Flynn,26,PG,4,44,12.4,0,0,0,-4.4,1.5,-2.8,0
CHO,2025,Jared Rhoden,25,SG,4,12,5.4,-0.1,0,-0.1,-7.4,-1.2,-8.6,0
CHI,2025,Coby White,24,SG,74,2450,15.5,3,1.5,4.5,0.5,-1.4,-0.9,0.7
CHI,2025,Nikola Vučević,34,C,73,2278,20.3,4.7,2.6,7.3,2.5,0.1,2.6,2.7
CHI,2025,Josh Giddey,22,PG,70,2117,18.1,2.8,2.5,5.3,1.9,1.1,3,2.7
CHI,2025,Patrick Williams,23,PF,63,1576,9,-0.9,1.3,0.4,-3,-0.7,-3.7,-0.7
CHI,2025,Matas Buzelis,20,SF,80,1511,12.5,0.5,1.4,1.9,-2,-0.5,-2.5,-0.2
CHI,2025,Zach LaVine,29,SF,42,1432,18.4,2,1,3,2.7,-1,1.6,1.3
CHI,2025,Ayo Dosunmu,25,SG,46,1394,12.8,1.6,1,2.5,-1.4,-0.2,-1.6,0.1
CHI,2025,Julian Phillips,21,SF,79,1123,10.2,1,0.8,1.9,-2.6,-0.4,-3,-0.3
CHI,2025,Dalen Terry,22,SG,73,987,9.6,0.2,0.8,1.1,-4,0.2,-3.8,-0.5
CHI,2025,Jalen Smith,24,C,64,962,18.7,1.7,1.3,2.9,1.5,-0.6,0.9,0.7
CHI,2025,Kevin Huerter,26,SG,26,780,12,0.5,0.6,1.1,-1.2,-0.3,-1.5,0.1
CHI,2025,Lonzo Ball,27,PG,35,777,12.2,0.3,0.9,1.2,-1.5,1.7,0.2,0.4
CHI,2025,Talen Horton-Tucker,24,SG,58,724,13.8,0.6,0.5,1.1,-1.4,-1.1,-2.4,-0.1
CHI,2025,Zach Collins,27,PF,28,552,17.2,1.1,0.6,1.7,-0.1,0.2,0.1,0.3
CHI,2025,Tre Jones,25,PG,18,455,18.8,1.5,0.4,1.8,2.1,1,3.1,0.6
CHI,2025,Jevon Carter,29,PG,36,321,12.2,0.1,0.3,0.3,-1,-1.1,-2.1,0
CHI,2025,Torrey Craig,34,SF,9,113,17.2,0.3,0.1,0.4,3.4,-1.1,2.3,0.1
CHI,2025,Chris Duarte,27,SG,17,74,16.5,0.2,0,0.3,2.2,-1,1.2,0.1
CHI,2025,E.J. Liddell,24,PF,12,53,11.1,0.1,0,0.1,-2.7,-1.4,-4.1,0
CHI,2025,Jahmir Young,24,PG,6,30,16.8,0.1,0,0.1,1.2,-0.8,0.5,0
CHI,2025,Emanuel Miller,24,PF,6,25,18.1,0.1,0,0.1,-0.9,-0.9,-1.8,0
CHI,2025,Adama Sanogo,22,C,4,21,15.2,0,0,0,0.7,-3.4,-2.6,0
CLE,2025,Darius Garland,25,PG,75,2301,19.9,5.8,2.3,8.1,3.9,-0.8,3.1,3
CLE,2025,Jarrett Allen,26,C,82,2296,22.1,7.6,4,11.6,3,1.2,4.2,3.6
CLE,2025,Donovan Mitchell,28,SG,71,2232,20.9,4.8,2.8,7.6,3.8,-0.2,3.7,3.2
CLE,2025,Evan Mobley,23,PF,71,2167,22.3,5.3,3.8,9,3.1,1.5,4.6,3.6
CLE,2025,Sam Merrill,28,SG,71,1401,11.1,1.8,1.5,3.3,-0.4,0.7,0.3,0.8
CLE,2025,Ty Jerome,27,SG,70,1393,21,4.2,1.8,5.9,3.5,0.8,4.3,2.2
CLE,2025,Max Strus,28,SF,50,1273,12.6,2.2,1.3,3.4,1.1,0.2,1.3,1.1
CLE,2025,Dean Wade,28,PF,59,1252,10.1,1.3,1.7,3,-1,1.2,0.3,0.7
CLE,2025,Georges Niang,31,PF,51,1053,11.1,1.1,1.1,2.2,-1.3,-0.5,-1.8,0.1
CLE,2025,Isaac Okoro,24,SG,55,1053,10.7,1.5,1,2.5,-1.1,0.6,-0.5,0.4
CLE,2025,Caris LeVert,30,SF,38,904,14.4,1.3,1,2.3,0.5,0.7,1.2,0.7
CLE,2025,De'Andre Hunter,27,SF,27,676,16.2,1.4,0.8,2.2,1.6,0,1.6,0.6
CLE,2025,Craig Porter Jr.,24,PG,51,513,13.1,0.5,0.6,1.1,0.1,1,1.1,0.4
CLE,2025,Jaylon Tyson,22,SG,47,453,11.1,0.3,0.5,0.8,-2.4,-0.2,-2.7,-0.1
CLE,2025,Tristan Thompson,33,C,40,328,9.1,-0.2,0.5,0.4,-4.9,0.3,-4.6,-0.2
CLE,2025,Javonte Green,31,SG,18,166,10.2,-0.1,0.3,0.2,-4.4,1.3,-3.1,0
CLE,2025,Luke Travers,23,SG,12,88,1.9,-0.2,0.1,-0.1,-7.8,-1.9,-9.7,-0.2
CLE,2025,Emoni Bates,21,SF,10,75,9.8,0,0.1,0.1,-0.5,-1,-1.5,0
CLE,2025,Nae'Qwan Tomlin,24,PF,5,63,14.4,0.1,0.1,0.1,-3,-2.4,-5.5,-0.1
CLE,2025,JT Thor,22,PF,9,42,19.1,0,0.1,0.1,-1.2,1.3,0,0
CLE,2025,Chuma Okeke,26,PF,2,25,6.8,0,0,0,-3.6,-0.5,-4.1,0
DAL,2025,Spencer Dinwiddie,31,PG,79,2136,13,2.4,1.2,3.7,-0.9,-0.7,-1.6,0.2
DAL,2025,Klay Thompson,34,SF,72,1965,12.9,0.7,1.1,1.8,0.7,-1.6,-1,0.5
DAL,2025,Naji Marshall,27,SF,69,1919,15.1,2,1.5,3.5,-0.3,-0.5,-0.8,0.6
DAL,2025,P.J. Washington,26,PF,57,1835,14,0.3,2.1,2.4,-1.1,0.2,-0.9,0.5
DAL,2025,Kyrie Irving,32,SG,50,1804,19.9,3.4,1.3,4.6,3.9,-0.5,3.4,2.5
DAL,2025,Daniel Gafford,26,C,57,1226,24.7,4.4,1.5,5.9,2.7,1.1,3.8,1.8
DAL,2025,Quentin Grimes,24,SG,47,1070,13.3,1,0.8,1.7,0.1,-0.4,-0.3,0.5
DAL,2025,Max Christie,21,SG,32,973,10.2,0,0.7,0.7,-2.4,-1,-3.4,-0.3
DAL,2025,Jaden Hardy,22,SG,57,907,10.4,-0.8,0.5,-0.3,-2.8,-1.9,-4.7,-0.6
DAL,2025,Dereck Lively II,20,C,36,833,20.1,2.4,1,3.4,1.1,2.2,3.3,1.1
DAL,2025,Luka Dončić,25,PG,22,785,24.2,1.5,1.1,2.5,5.5,1.4,6.9,1.8
DAL,2025,Maxi Kleber,33,PF,34,637,5.6,0,0.4,0.3,-4.2,0.4,-3.8,-0.3
DAL,2025,Kessler Edwards,24,SF,40,608,11.3,0.6,0.6,1.2,-2,0.6,-1.4,0.1
DAL,2025,Olivier-Maxence Prosper,22,PF,52,584,12.6,0.3,0.5,0.9,-1.6,-0.5,-2.1,0
DAL,2025,Dwight Powell,33,C,55,551,12.9,1.2,0.5,1.7,-1.5,1.5,0,0.3
DAL,2025,Brandon Williams,25,PG,33,487,18.3,0.9,0.4,1.3,1,-0.1,1,0.4
DAL,2025,Danté Exum,29,PG,20,372,13.6,0.4,0.2,0.6,-1.2,-1.1,-2.3,0
DAL,2025,Caleb Martin,29,SF,14,275,8,-0.2,0.2,0,-5,-0.3,-5.3,-0.2
DAL,2025,Anthony Davis,31,PF,9,266,21.7,0.1,0.4,0.5,1.2,1.3,2.5,0.3
DAL,2025,Kai Jones,24,C,12,260,24.8,1.1,0.3,1.4,4.2,0.6,4.8,0.4
DAL,2025,Moses Brown,25,C,4,73,26.3,0.2,0.1,0.3,1.9,1.6,3.5,0.1
DAL,2025,Kylor Kelley,27,C,8,67,17.1,0.2,0,0.3,-0.6,-1.7,-2.3,0
DAL,2025,Jazian Gortman,21,PG,16,57,6.5,-0.1,0,-0.1,-5.5,-0.8,-6.3,-0.1
DAL,2025,Markieff Morris,35,PF,7,41,0,-0.2,0,-0.2,-10.3,-2.8,-13.1,-0.1
DEN,2025,Christian Braun,23,SG,79,2675,16,6.2,1.9,8,0.8,-0.5,0.3,1.6
DEN,2025,Michael Porter Jr.,26,SF,77,2593,16.2,4.6,1.8,6.4,1.6,-1.7,-0.1,1.2
DEN,2025,Nikola Jokić,29,C,70,2571,32,12.7,3.8,16.4,9.9,3.3,13.3,9.8
DEN,2025,Jamal Murray,27,PG,67,2418,17.8,4.6,1.6,6.2,1.8,-1,0.8,1.7
DEN,2025,Russell Westbrook,36,PG,75,2092,14.3,-0.1,2.1,1.9,-0.9,-0.2,-1.1,0.5
DEN,2025,Peyton Watson,22,SF,68,1656,11.4,1,1.5,2.5,-2.1,0.3,-1.8,0.1
DEN,2025,Aaron Gordon,29,PF,51,1447,17,3.6,0.7,4.3,2.7,-1.5,1.2,1.2
DEN,2025,Julian Strawther,22,SG,65,1384,9.5,0.5,0.8,1.3,-3.1,-1.4,-4.5,-0.9
DEN,2025,DeAndre Jordan,36,C,56,691,15.4,0.9,0.9,1.8,-1.4,0.2,-1.2,0.2
DEN,2025,Jalen Pickett,25,SG,49,666,10.9,0.8,0.3,1.1,-0.8,-0.7,-1.5,0.1
DEN,2025,Zeke Nnaji,24,PF,57,608,12,0.6,0.6,1.2,-2.1,0.7,-1.3,0.1
DEN,2025,Hunter Tyson,24,PF,51,400,9,0.1,0.3,0.4,-3.3,-1.5,-4.8,-0.3
DEN,2025,Dario Šarić,30,C,16,210,7.7,-0.2,0.2,0,-4.4,-0.4,-4.8,-0.1
DEN,2025,Vlatko Čančar,27,PF,13,136,4.6,-0.2,0.1,-0.1,-6.5,-0.6,-7.1,-0.2
DEN,2025,Spencer Jones,23,SF,20,125,4.5,-0.2,0.1,-0.1,-7.7,-0.8,-8.5,-0.2
DEN,2025,Trey Alexander,21,SG,24,117,2.9,-0.2,0,-0.2,-7.9,-1.8,-9.7,-0.2
DEN,2025,PJ Hall,22,C,19,66,18.3,0.2,0.1,0.2,-0.7,-0.6,-1.3,0
DET,2025,Cade Cunningham,23,PG,70,2452,20.6,3,2.9,5.9,3.8,0.1,3.9,3.7
DET,2025,Tobias Harris,32,PF,73,2306,13.9,2.3,2.9,5.2,-0.5,0.6,0.1,1.2
DET,2025,Malik Beasley,28,SG,82,2283,14.4,2.9,1.8,4.7,2,-1.2,0.8,1.6
DET,2025,Tim Hardaway Jr.,32,SG,77,2153,9.8,2.1,1.4,3.5,-1.1,-0.9,-2.1,0
DET,2025,Jalen Duren,21,C,78,2034,21.4,5.9,3.4,9.2,1.6,1.5,3.1,2.7
DET,2025,Isaiah Stewart,23,C,72,1434,14.6,2.1,2.2,4.3,-1.6,2.1,0.6,0.9
DET,2025,Ausar Thompson,22,SF,59,1328,17.2,1.5,2.4,3.8,-0.8,2.5,1.7,1.2
DET,2025,Ron Holland,19,SF,81,1266,11.1,0.2,1.5,1.8,-3.3,0.3,-3,-0.3
DET,2025,Simone Fontecchio,29,SF,75,1237,9.7,0.4,1.2,1.6,-2.2,-0.7,-2.9,-0.3
DET,2025,Jaden Ivey,22,SG,30,898,14.7,0.3,0.8,1.2,0.8,-0.8,0,0.5
DET,2025,Marcus Sasser,24,PG,57,811,14,1,0.8,1.8,-0.4,-0.2,-0.6,0.3
